id,person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,loan_status
22965.0,24.0,110004.0,8.0,15000.0,11.14,0.14,4.0,0.0
33817.0,37.0,72096.0,6.0,4500.0,10.25,0.06,12.0,0.0
33427.0,31.0,100000.0,0.0,7500.0,8.59,0.07,6.0,0.0
9789.0,23.0,44000.0,0.0,5500.0,7.88,0.13,4.0,0.0
31139.0,30.0,56000.0,14.0,8000.0,7.51,0.15,7.0,0.0
30699.0,33.0,30000.0,2.0,1200.0,12.21,0.04,5.0,0.0
24002.0,24.0,60000.0,8.0,15000.0,11.71,0.25,3.0,0.0
24796.0,22.0,93000.0,6.0,12000.0,16.82,0.13,2.0,0.0
14759.0,25.0,70000.0,9.0,6000.0,7.74,0.09,4.0,0.0
22400.0,36.0,45000.0,18.0,5000.0,21.74,0.11,17.0,0.0
31281.0,38.0,120000.0,1.0,10000.0,7.14,0.08,16.0,0.0
22799.0,26.0,156000.0,9.0,20000.0,10.59,0.13,2.0,0.0
27412.0,24.0,84000.0,0.0,5000.0,14.96,0.06,3.0,1.0
19521.0,29.0,109000.0,13.0,15000.0,6.91,0.14,10.0,0.0
21222.0,24.0,48000.0,0.0,7500.0,13.79,0.16,2.0,0.0
12571.0,28.0,66000.0,12.0,15000.0,15.31,0.23,6.0,1.0
2041.0,22.0,56950.0,6.0,7550.0,10.75,0.11,4.0,1.0
28972.0,23.0,38000.0,5.0,6000.0,7.51,0.16,2.0,0.0
12434.0,24.0,48000.0,8.0,6000.0,13.49,0.13,4.0,0.0
20000.0,25.0,65000.0,3.0,8000.0,14.72,0.12,3.0,0.0
24367.0,29.0,108000.0,1.0,5000.0,15.65,0.05,7.0,1.0
15868.0,24.0,75000.0,4.0,12000.0,12.73,0.16,3.0,0.0
26339.0,28.0,78000.0,12.0,3000.0,13.99,0.04,10.0,0.0
23035.0,27.0,58000.0,11.0,1800.0,9.99,0.03,9.0,0.0
23066.0,23.0,40000.0,4.0,4000.0,7.88,0.1,4.0,0.0
3050.0,24.0,95000.0,6.0,18000.0,7.9,0.19,4.0,0.0
13693.0,25.0,47000.0,0.0,6000.0,9.99,0.13,4.0,0.0
27001.0,24.0,39000.0,3.0,8000.0,11.34,0.21,4.0,1.0
5390.0,25.0,65000.0,9.0,3600.0,11.99,0.06,2.0,0.0
32845.0,28.0,53000.0,12.0,5000.0,5.42,0.09,8.0,0.0
506.0,28.0,70000.0,5.0,12500.0,11.99,0.18,5.0,0.0
853.0,39.0,150000.0,1.0,20000.0,11.48,0.13,13.0,0.0
17966.0,24.0,50000.0,5.0,10000.0,11.49,0.2,3.0,0.0
17992.0,27.0,80000.0,10.0,10000.0,13.48,0.13,6.0,0.0
6847.0,28.0,35000.0,3.0,5000.0,15.96,0.14,7.0,0.0
24469.0,27.0,80000.0,5.0,22000.0,10.59,0.28,7.0,0.0
18659.0,24.0,70000.0,2.0,12000.0,8.9,0.17,2.0,0.0
10867.0,36.0,30000.0,7.0,10000.0,15.99,0.33,16.0,1.0
29802.0,31.0,32000.0,1.0,12000.0,13.11,0.38,8.0,1.0
26080.0,21.0,48602.0,0.0,9500.0,8.59,0.2,4.0,0.0
21850.0,24.0,75000.0,1.0,10000.0,8.49,0.13,2.0,0.0
27872.0,37.0,52000.0,5.0,7000.0,7.88,0.13,15.0,0.0
15614.0,28.0,35400.0,0.0,2000.0,12.99,0.06,9.0,0.0
31956.0,24.0,46890.0,8.0,18650.0,13.11,0.37,4.0,1.0
26833.0,21.0,45432.0,5.0,4600.0,8.94,0.1,2.0,0.0
3752.0,30.0,70000.0,15.0,6000.0,11.86,0.09,7.0,0.0
23354.0,22.0,42000.0,6.0,7200.0,7.29,0.17,4.0,0.0
24970.0,38.0,55000.0,3.0,10200.0,16.89,0.18,11.0,0.0
27590.0,22.0,48000.0,6.0,7000.0,11.86,0.15,2.0,0.0
23401.0,28.0,50000.0,5.0,8000.0,15.99,0.16,8.0,0.0
8151.0,29.0,600000.0,14.0,7000.0,8.49,0.01,8.0,0.0
13130.0,27.0,120000.0,11.0,6000.0,10.99,0.05,7.0,0.0
176.0,27.0,75000.0,2.0,20000.0,10.99,0.27,10.0,0.0
17284.0,26.0,57600.0,1.0,2000.0,16.89,0.03,4.0,0.0
21331.0,27.0,60000.0,2.0,10000.0,11.14,0.17,7.0,0.0
19006.0,29.0,140000.0,6.0,35000.0,16.77,0.22,8.0,0.0
26708.0,24.0,47211.0,2.0,6000.0,7.88,0.13,3.0,0.0
8612.0,22.0,50000.0,4.0,6000.0,7.51,0.12,4.0,0.0
11311.0,26.0,45000.0,6.0,9600.0,6.99,0.22,2.0,0.0
26367.0,26.0,29000.0,3.0,7750.0,10.99,0.27,2.0,0.0
22178.0,21.0,40000.0,1.0,12000.0,7.51,0.3,3.0,0.0
22127.0,23.0,36000.0,7.0,4200.0,12.73,0.12,2.0,0.0
2633.0,25.0,68848.0,5.0,8000.0,9.63,0.12,3.0,0.0
23373.0,27.0,40000.0,3.0,4800.0,11.99,0.12,8.0,0.0
3710.0,26.0,85000.0,10.0,16000.0,8.9,0.19,3.0,0.0
26521.0,33.0,75500.0,3.0,3000.0,10.99,0.04,8.0,0.0
17873.0,24.0,40000.0,3.0,12000.0,11.99,0.3,2.0,0.0
25041.0,33.0,60000.0,12.0,8000.0,10.65,0.13,5.0,0.0
16233.0,28.0,58650.0,5.0,5000.0,14.11,0.07,7.0,1.0
2372.0,22.0,54000.0,6.0,5200.0,13.48,0.1,2.0,0.0
12681.0,28.0,90000.0,4.0,24000.0,14.96,0.27,10.0,0.0
12792.0,22.0,33000.0,3.0,10000.0,15.21,0.29,3.0,1.0
32893.0,30.0,78465.0,1.0,14000.0,13.49,0.18,10.0,0.0
6134.0,26.0,29364.0,4.0,10000.0,13.35,0.31,8.0,1.0
29863.0,24.0,60000.0,0.0,10000.0,8.59,0.17,2.0,0.0
30611.0,25.0,42000.0,1.0,6500.0,12.23,0.15,4.0,0.0
11405.0,26.0,57240.0,3.0,9000.0,5.99,0.16,3.0,0.0
17355.0,30.0,49000.0,6.0,4000.0,5.79,0.08,7.0,0.0
34555.0,27.0,60000.0,5.0,10000.0,11.71,0.17,7.0,0.0
25377.0,23.0,62000.0,7.0,7500.0,7.51,0.12,3.0,0.0
18484.0,22.0,54996.0,0.0,5500.0,11.58,0.1,4.0,0.0
9761.0,25.0,74600.0,5.0,8000.0,13.35,0.11,4.0,1.0
19279.0,24.0,62000.0,3.0,6000.0,10.75,0.1,3.0,0.0
12016.0,32.0,80000.0,7.0,8000.0,10.0,0.1,10.0,0.0
25511.0,29.0,108000.0,0.0,10000.0,16.35,0.09,5.0,1.0
2084.0,23.0,45000.0,3.0,7000.0,13.43,0.16,3.0,0.0
14198.0,22.0,36000.0,0.0,4500.0,7.51,0.13,4.0,0.0
32407.0,23.0,108000.0,5.0,5000.0,11.71,0.05,4.0,0.0
14634.0,23.0,35000.0,0.0,4100.0,11.48,0.12,4.0,0.0
23767.0,26.0,150000.0,0.0,12000.0,13.8,0.08,4.0,0.0
21265.0,24.0,52728.0,8.0,5000.0,9.99,0.09,2.0,0.0
22395.0,22.0,43680.0,3.0,15000.0,12.73,0.34,2.0,1.0
21249.0,27.0,120000.0,3.0,3200.0,10.74,0.03,9.0,0.0
26456.0,35.0,50000.0,1.0,6400.0,11.71,0.13,5.0,0.0
18069.0,27.0,86000.0,5.0,10000.0,6.54,0.12,7.0,0.0
9056.0,25.0,50000.0,1.0,15000.0,14.26,0.3,3.0,0.0
10951.0,36.0,30000.0,2.0,10000.0,10.99,0.33,14.0,1.0
29782.0,22.0,66000.0,6.0,9250.0,13.49,0.14,3.0,0.0
17433.0,28.0,50000.0,12.0,15000.0,8.9,0.3,10.0,0.0
34337.0,24.0,52000.0,2.0,12000.0,9.91,0.23,3.0,0.0
19655.0,22.0,95000.0,6.0,10000.0,7.9,0.11,4.0,0.0
28318.0,30.0,58800.0,12.0,17000.0,11.49,0.29,8.0,1.0
15508.0,27.0,30000.0,4.0,7000.0,8.49,0.23,6.0,0.0
5215.0,24.0,40000.0,2.0,6000.0,7.14,0.15,3.0,0.0
10646.0,27.0,69790.0,6.0,18000.0,10.75,0.26,2.0,0.0
26541.0,23.0,78000.0,0.0,20000.0,16.35,0.26,4.0,1.0
29036.0,33.0,80000.0,6.0,9600.0,8.49,0.12,5.0,0.0
25079.0,25.0,38000.0,0.0,7500.0,12.87,0.19,4.0,0.0
15558.0,39.0,48500.0,6.0,6000.0,11.49,0.12,16.0,0.0
12678.0,29.0,140000.0,2.0,12000.0,13.57,0.09,6.0,0.0
4440.0,22.0,45000.0,5.0,5500.0,14.27,0.12,4.0,0.0
6977.0,23.0,70000.0,4.0,25000.0,15.62,0.36,2.0,0.0
17612.0,30.0,99600.0,1.0,5000.0,7.51,0.05,6.0,0.0
9791.0,27.0,65000.0,11.0,10000.0,12.69,0.15,7.0,0.0
28892.0,29.0,110000.0,0.0,25000.0,8.9,0.23,7.0,0.0
11149.0,22.0,70000.0,3.0,4000.0,7.9,0.06,2.0,0.0
2323.0,32.0,80000.0,6.0,12000.0,11.12,0.15,8.0,0.0
14189.0,22.0,48000.0,6.0,4800.0,12.68,0.1,3.0,0.0
11466.0,44.0,80000.0,12.0,15600.0,7.49,0.21,12.0,0.0
2009.0,24.0,29004.0,8.0,5000.0,10.0,0.17,2.0,1.0
2194.0,24.0,100000.0,8.0,2000.0,9.99,0.02,3.0,0.0
30142.0,24.0,25000.0,3.0,8000.0,7.14,0.33,3.0,1.0
21307.0,24.0,96050.0,8.0,15000.0,14.11,0.13,4.0,1.0
31652.0,26.0,50000.0,0.0,8875.0,8.9,0.18,2.0,0.0
4502.0,27.0,110000.0,8.0,8000.0,8.94,0.07,8.0,0.0
19228.0,24.0,75000.0,0.0,12500.0,11.11,0.17,4.0,0.0
33428.0,27.0,130000.0,7.0,28000.0,10.65,0.22,5.0,0.0
31645.0,23.0,60000.0,0.0,8000.0,12.87,0.13,2.0,0.0
33127.0,23.0,90000.0,7.0,8000.0,10.99,0.09,3.0,0.0
18336.0,26.0,115000.0,0.0,10000.0,6.92,0.09,4.0,0.0
13867.0,33.0,35496.0,3.0,5000.0,12.53,0.14,6.0,0.0
1864.0,26.0,85000.0,0.0,24000.0,10.37,0.28,2.0,0.0
11917.0,25.0,60000.0,3.0,9600.0,13.11,0.16,4.0,0.0
7563.0,32.0,38000.0,3.0,10000.0,7.51,0.26,6.0,0.0
25104.0,26.0,46800.0,0.0,6000.0,15.23,0.13,2.0,1.0
5227.0,23.0,75000.0,4.0,12150.0,12.61,0.16,3.0,0.0
20579.0,24.0,40000.0,5.0,10500.0,12.61,0.26,4.0,0.0
9985.0,22.0,70000.0,1.0,12250.0,12.53,0.17,4.0,0.0
7040.0,30.0,90000.0,2.0,7000.0,11.66,0.08,7.0,0.0
29163.0,22.0,39000.0,0.0,8400.0,16.77,0.22,3.0,1.0
8832.0,22.0,78000.0,7.0,8500.0,8.63,0.1,4.0,0.0
17605.0,27.0,70000.0,7.0,15000.0,9.88,0.21,6.0,0.0
17163.0,23.0,45000.0,2.0,5200.0,7.51,0.12,4.0,0.0
17919.0,24.0,90000.0,5.0,6000.0,5.99,0.07,2.0,0.0
22949.0,23.0,78000.0,4.0,24000.0,10.99,0.31,2.0,0.0
3994.0,33.0,115000.0,4.0,6500.0,7.29,0.06,9.0,0.0
30656.0,22.0,50000.0,4.0,6500.0,7.51,0.13,2.0,0.0
28566.0,25.0,24996.0,1.0,7000.0,12.53,0.28,2.0,0.0
2582.0,32.0,150000.0,0.0,12000.0,7.88,0.08,6.0,0.0
8038.0,36.0,100000.0,8.0,6000.0,7.14,0.06,17.0,0.0
1215.0,44.0,30000.0,3.0,4500.0,11.71,0.15,15.0,0.0
28721.0,28.0,50000.0,2.0,3500.0,11.86,0.07,7.0,0.0
32167.0,25.0,80000.0,0.0,10000.0,9.91,0.13,4.0,0.0
8357.0,26.0,105000.0,1.0,12100.0,5.99,0.12,2.0,0.0
23560.0,27.0,57500.0,11.0,6000.0,8.49,0.1,6.0,0.0
15291.0,22.0,46000.0,5.0,5175.0,16.89,0.11,3.0,1.0
5222.0,23.0,85000.0,5.0,3200.0,6.99,0.04,3.0,0.0
32546.0,32.0,63000.0,0.0,5600.0,12.69,0.09,8.0,0.0
6148.0,26.0,25000.0,10.0,5000.0,6.99,0.2,3.0,0.0
24460.0,31.0,60000.0,2.0,8000.0,7.66,0.13,6.0,0.0
3594.0,26.0,82000.0,2.0,20000.0,13.47,0.24,4.0,0.0
24612.0,35.0,60000.0,8.0,3600.0,8.49,0.06,9.0,0.0
29101.0,32.0,175000.0,16.0,10000.0,8.49,0.06,8.0,0.0
23216.0,24.0,36000.0,2.0,9000.0,16.77,0.25,4.0,1.0
7395.0,21.0,48000.0,5.0,5000.0,11.86,0.1,4.0,0.0
2898.0,44.0,42000.0,4.0,5000.0,13.99,0.12,12.0,0.0
13295.0,26.0,85000.0,0.0,5000.0,6.39,0.06,2.0,0.0
9272.0,23.0,48000.0,7.0,15000.0,10.65,0.31,2.0,0.0
15145.0,25.0,24000.0,4.0,10000.0,17.27,0.42,2.0,1.0
10859.0,28.0,75000.0,12.0,5000.0,10.99,0.07,6.0,0.0
8494.0,25.0,31000.0,9.0,7000.0,8.9,0.23,3.0,0.0
710.0,27.0,63000.0,6.0,5250.0,5.99,0.09,10.0,0.0
3698.0,24.0,38400.0,4.0,4000.0,11.99,0.11,4.0,0.0
28652.0,25.0,78000.0,9.0,10000.0,11.99,0.13,4.0,0.0
28989.0,22.0,38000.0,6.0,5000.0,6.99,0.13,3.0,0.0
11072.0,36.0,32000.0,6.0,8500.0,8.7,0.27,15.0,0.0
29649.0,22.0,40000.0,2.0,4800.0,12.42,0.12,4.0,0.0
29901.0,22.0,36000.0,3.0,7500.0,10.38,0.21,2.0,0.0
28146.0,28.0,48000.0,2.0,14000.0,15.33,0.29,10.0,1.0
30667.0,28.0,86000.0,6.0,24000.0,17.43,0.28,7.0,0.0
30280.0,21.0,33996.0,0.0,7500.0,15.05,0.23,2.0,1.0
20623.0,29.0,48000.0,11.0,7000.0,7.14,0.15,8.0,0.0
30610.0,24.0,105000.0,2.0,12000.0,13.48,0.11,2.0,0.0
28181.0,21.0,21000.0,5.0,5000.0,12.69,0.24,3.0,0.0
7249.0,22.0,66420.0,6.0,15000.0,14.26,0.21,2.0,0.0
33073.0,24.0,40000.0,5.0,6000.0,7.29,0.15,4.0,0.0
6293.0,36.0,50000.0,0.0,16000.0,14.72,0.32,12.0,1.0
17537.0,24.0,55000.0,1.0,3500.0,12.99,0.06,2.0,0.0
34226.0,22.0,72000.0,6.0,20000.0,10.08,0.28,4.0,0.0
10092.0,26.0,85000.0,7.0,19000.0,11.14,0.22,2.0,0.0
31522.0,24.0,34000.0,2.0,2400.0,7.4,0.07,4.0,0.0
14592.0,26.0,42000.0,4.0,2500.0,8.94,0.06,3.0,0.0
7672.0,23.0,75000.0,7.0,10000.0,12.73,0.13,4.0,0.0
15973.0,23.0,51996.0,7.0,9600.0,7.88,0.18,3.0,0.0
29260.0,29.0,71400.0,14.0,13000.0,14.27,0.16,6.0,1.0
28603.0,22.0,60000.0,7.0,15000.0,7.9,0.25,2.0,0.0
15709.0,23.0,39996.0,7.0,6000.0,9.96,0.15,2.0,0.0
18699.0,24.0,65000.0,2.0,4000.0,10.99,0.06,3.0,0.0
21635.0,22.0,50000.0,6.0,8000.0,5.99,0.16,3.0,0.0
32206.0,23.0,16500.0,0.0,4000.0,11.11,0.24,4.0,1.0
4230.0,28.0,75000.0,0.0,1075.0,11.11,0.14,5.0,0.0
1455.0,23.0,54000.0,4.0,8000.0,13.23,0.15,3.0,0.0
1450.0,23.0,60000.0,7.0,12000.0,7.9,0.2,2.0,0.0
18507.0,26.0,70000.0,10.0,6000.0,13.85,0.09,3.0,0.0
2718.0,25.0,90000.0,9.0,18000.0,12.42,0.2,3.0,0.0
3655.0,26.0,25000.0,4.0,3000.0,11.86,0.12,3.0,0.0
13367.0,46.0,60000.0,4.0,17000.0,11.99,0.28,13.0,0.0
22220.0,25.0,62000.0,2.0,7000.0,10.74,0.11,4.0,0.0
13090.0,34.0,45000.0,1.0,2500.0,11.49,0.06,7.0,0.0
23301.0,35.0,60000.0,2.0,15000.0,15.31,0.25,8.0,0.0
9253.0,33.0,85000.0,3.0,28000.0,14.09,0.33,6.0,0.0
24488.0,31.0,39996.0,4.0,2400.0,17.27,0.06,6.0,1.0
10203.0,25.0,60000.0,1.0,7000.0,12.53,0.12,3.0,0.0
32300.0,31.0,70000.0,4.0,10000.0,8.59,0.14,7.0,0.0
15556.0,26.0,26000.0,7.0,8500.0,11.71,0.32,3.0,0.0
17683.0,26.0,136000.0,10.0,5000.0,6.99,0.04,3.0,0.0
26684.0,27.0,65000.0,11.0,20000.0,6.54,0.31,7.0,1.0
21063.0,27.0,64000.0,2.0,9000.0,6.92,0.14,5.0,0.0
27736.0,27.0,50400.0,6.0,3000.0,10.37,0.06,8.0,0.0
6814.0,23.0,44000.0,1.0,14000.0,14.42,0.33,3.0,1.0
24112.0,25.0,35000.0,3.0,8000.0,10.08,0.23,3.0,0.0
19486.0,28.0,66000.0,12.0,20000.0,16.77,0.3,7.0,1.0
24839.0,23.0,100000.0,4.0,6000.0,11.97,0.06,3.0,0.0
10356.0,34.0,42000.0,4.0,5000.0,15.96,0.12,6.0,0.0
33840.0,25.0,60000.0,9.0,16000.0,7.88,0.27,3.0,0.0
1056.0,28.0,91800.0,12.0,14400.0,16.32,0.13,8.0,1.0
18598.0,24.0,39996.0,8.0,12000.0,9.63,0.3,2.0,0.0
18543.0,41.0,75000.0,0.0,22000.0,13.85,0.28,13.0,0.0
2525.0,39.0,30000.0,4.0,6300.0,11.71,0.22,14.0,0.0
19126.0,32.0,90000.0,7.0,6000.0,10.59,0.07,8.0,0.0
20816.0,24.0,50000.0,1.0,9600.0,12.69,0.19,4.0,0.0
852.0,23.0,80000.0,4.0,10000.0,11.99,0.13,2.0,0.0
8653.0,27.0,58000.0,5.0,3000.0,5.42,0.05,8.0,0.0
34173.0,30.0,32400.0,2.0,10000.0,16.32,0.31,10.0,1.0
26578.0,24.0,120000.0,2.0,23000.0,13.06,0.19,3.0,0.0
18018.0,28.0,69000.0,11.0,2500.0,15.96,0.04,5.0,0.0
5770.0,26.0,34000.0,5.0,2500.0,14.65,0.07,2.0,1.0
22218.0,23.0,50000.0,7.0,10000.0,7.29,0.2,3.0,0.0
14888.0,24.0,83800.0,1.0,25000.0,15.62,0.3,3.0,0.0
20615.0,21.0,50000.0,8.0,15000.0,17.58,0.3,3.0,0.0
27100.0,21.0,30000.0,1.0,7200.0,11.71,0.23,4.0,0.0
24843.0,30.0,80000.0,1.0,12000.0,8.9,0.15,5.0,0.0
13551.0,35.0,90000.0,1.0,20000.0,13.85,0.22,9.0,0.0
1388.0,23.0,60000.0,7.0,15000.0,12.99,0.25,2.0,0.0
5601.0,22.0,39000.0,0.0,6500.0,14.61,0.16,4.0,1.0
27673.0,26.0,132000.0,2.0,14000.0,5.42,0.11,3.0,0.0
8628.0,24.0,45000.0,3.0,6000.0,13.49,0.13,4.0,0.0
10533.0,23.0,50000.0,7.0,4000.0,11.49,0.08,3.0,0.0
6392.0,25.0,62500.0,9.0,4000.0,7.66,0.06,2.0,0.0
27184.0,33.0,44000.0,2.0,11000.0,15.21,0.26,9.0,1.0
33532.0,28.0,30000.0,0.0,10000.0,13.49,0.33,8.0,0.0
10013.0,23.0,75000.0,7.0,18000.0,10.74,0.24,2.0,0.0
30761.0,28.0,70000.0,1.0,6000.0,5.42,0.09,5.0,0.0
20296.0,28.0,80000.0,13.0,10000.0,7.88,0.13,10.0,0.0
16542.0,27.0,60000.0,6.0,4500.0,7.49,0.07,9.0,0.0
22546.0,32.0,30000.0,2.0,3400.0,7.29,0.11,5.0,0.0
16041.0,26.0,87700.0,10.0,24000.0,7.29,0.29,4.0,0.0
26933.0,22.0,42000.0,6.0,12000.0,10.65,0.29,3.0,0.0
25201.0,26.0,46000.0,1.0,6000.0,7.88,0.13,3.0,0.0
19526.0,31.0,39000.0,4.0,7000.0,13.98,0.18,9.0,0.0
12005.0,27.0,39000.0,1.0,12000.0,11.99,0.31,8.0,1.0
26941.0,27.0,63844.0,3.0,20000.0,6.54,0.31,12.0,0.0
12679.0,22.0,40000.0,6.0,7000.0,11.71,0.17,2.0,0.0
20915.0,23.0,38000.0,3.0,5200.0,13.49,0.14,2.0,0.0
9539.0,24.0,50000.0,0.0,3600.0,6.03,0.07,2.0,0.0
4408.0,27.0,70000.0,5.0,5000.0,7.51,0.07,5.0,0.0
25230.0,21.0,60000.0,5.0,8000.0,7.88,0.13,3.0,0.0
14351.0,37.0,55000.0,0.0,12000.0,14.65,0.22,14.0,0.0
31379.0,24.0,24000.0,5.0,10000.0,7.9,0.42,2.0,1.0
2441.0,30.0,125000.0,6.0,25000.0,11.12,0.2,6.0,0.0
11195.0,27.0,30000.0,11.0,1500.0,13.92,0.05,5.0,0.0
5513.0,27.0,36000.0,7.0,5300.0,10.99,0.15,9.0,0.0
31713.0,23.0,75000.0,3.0,9000.0,12.21,0.12,2.0,0.0
16936.0,24.0,65000.0,8.0,22000.0,7.51,0.33,2.0,0.0
25348.0,32.0,60000.0,5.0,16000.0,14.11,0.27,8.0,0.0
14099.0,28.0,80000.0,8.0,6000.0,11.71,0.07,6.0,0.0
29883.0,42.0,85000.0,19.0,15000.0,6.99,0.18,11.0,0.0
21921.0,30.0,86000.0,14.0,4000.0,5.42,0.05,8.0,0.0
11551.0,36.0,61400.0,5.0,6000.0,11.71,0.1,13.0,0.0
6612.0,23.0,57000.0,7.0,5500.0,8.0,0.1,3.0,0.0
31082.0,21.0,48000.0,1.0,5500.0,7.51,0.11,2.0,0.0
33204.0,29.0,65000.0,5.0,10000.0,10.25,0.15,9.0,0.0
14160.0,28.0,44000.0,12.0,9500.0,8.94,0.21,6.0,1.0
27273.0,31.0,37000.0,14.0,5000.0,12.99,0.14,10.0,0.0
5934.0,23.0,30900.0,1.0,6225.0,11.49,0.21,2.0,0.0
16264.0,30.0,60000.0,6.0,5000.0,7.14,0.09,6.0,0.0
27652.0,27.0,72000.0,3.0,3000.0,7.9,0.04,10.0,0.0
26828.0,22.0,65000.0,6.0,7000.0,6.99,0.11,4.0,0.0
22954.0,21.0,25000.0,3.0,1000.0,7.29,0.04,3.0,0.0
4871.0,23.0,24000.0,5.0,11500.0,11.48,0.48,4.0,1.0
1047.0,31.0,30000.0,3.0,13000.0,7.51,0.43,6.0,1.0
11769.0,23.0,54400.0,4.0,21600.0,17.19,0.33,4.0,1.0
3362.0,30.0,50000.0,14.0,11000.0,10.99,0.22,9.0,0.0
19334.0,29.0,65000.0,4.0,10000.0,7.9,0.15,8.0,0.0
32263.0,30.0,31200.0,2.0,3000.0,11.86,0.1,7.0,1.0
10059.0,37.0,60000.0,2.0,6000.0,10.59,0.1,11.0,0.0
22731.0,34.0,75000.0,18.0,14000.0,9.63,0.19,9.0,0.0
16385.0,30.0,150000.0,8.0,10000.0,9.63,0.07,9.0,0.0
22003.0,24.0,70000.0,8.0,4800.0,7.9,0.07,2.0,0.0
13014.0,22.0,58000.0,6.0,11300.0,14.27,0.19,3.0,0.0
28052.0,24.0,85000.0,5.0,8000.0,10.0,0.09,2.0,0.0
33422.0,25.0,63996.0,1.0,12000.0,13.79,0.19,4.0,0.0
19341.0,23.0,55000.0,3.0,14000.0,8.94,0.25,2.0,0.0
22723.0,37.0,125000.0,0.0,12000.0,11.49,0.1,14.0,0.0
27588.0,23.0,48000.0,4.0,7000.0,10.62,0.15,3.0,0.0
25386.0,23.0,36000.0,8.0,12000.0,13.11,0.33,4.0,0.0
28553.0,33.0,36000.0,3.0,5000.0,11.58,0.14,7.0,0.0
16903.0,45.0,43288.0,4.0,6300.0,5.99,0.15,17.0,0.0
30691.0,29.0,48000.0,0.0,12000.0,5.79,0.25,8.0,0.0
15610.0,36.0,51000.0,4.0,14000.0,7.88,0.27,13.0,1.0
3027.0,46.0,60000.0,14.0,20000.0,7.29,0.33,11.0,1.0
33246.0,24.0,91000.0,8.0,15000.0,14.65,0.16,4.0,0.0
11524.0,36.0,62400.0,0.0,12000.0,12.87,0.19,11.0,0.0
793.0,26.0,174000.0,5.0,10000.0,8.9,0.06,3.0,0.0
30261.0,34.0,55000.0,0.0,1200.0,11.14,0.02,8.0,0.0
32662.0,22.0,28800.0,5.0,6250.0,12.73,0.21,2.0,0.0
33234.0,23.0,50250.0,0.0,4000.0,7.14,0.08,4.0,0.0
674.0,32.0,65000.0,3.0,13750.0,9.88,0.22,6.0,0.0
14299.0,34.0,65338.0,17.0,7125.0,6.99,0.11,10.0,0.0
3601.0,25.0,90000.0,5.0,16000.0,13.48,0.18,3.0,0.0
32791.0,25.0,55000.0,0.0,5000.0,11.36,0.09,4.0,0.0
20558.0,29.0,66300.0,6.0,9600.0,11.71,0.13,10.0,1.0
5688.0,25.0,75000.0,5.0,6000.0,12.42,0.08,3.0,0.0
22856.0,29.0,52000.0,4.0,15000.0,13.16,0.29,5.0,0.0
11791.0,23.0,44000.0,5.0,15200.0,16.35,0.34,3.0,1.0
2489.0,23.0,58000.0,2.0,12000.0,12.42,0.21,3.0,0.0
12155.0,28.0,37680.0,1.0,15000.0,7.66,0.4,10.0,1.0
23685.0,25.0,48000.0,0.0,6000.0,5.99,0.13,3.0,0.0
3077.0,22.0,35000.0,2.0,2800.0,10.59,0.08,2.0,0.0
2907.0,21.0,42000.0,5.0,1200.0,11.12,0.03,3.0,0.0
6904.0,22.0,48000.0,5.0,4500.0,10.62,0.09,4.0,0.0
5715.0,34.0,115000.0,8.0,15000.0,8.94,0.13,10.0,0.0
2819.0,22.0,43200.0,1.0,5000.0,12.29,0.12,4.0,0.0
8891.0,25.0,35000.0,0.0,4000.0,10.95,0.11,3.0,0.0
5379.0,22.0,55000.0,7.0,12000.0,7.88,0.22,4.0,0.0
30089.0,37.0,44000.0,9.0,1400.0,15.23,0.03,13.0,1.0
4105.0,31.0,40000.0,6.0,5000.0,16.77,0.13,7.0,0.0
1878.0,24.0,50000.0,2.0,15000.0,12.86,0.3,4.0,0.0
17876.0,32.0,50000.0,5.0,12000.0,8.9,0.24,9.0,0.0
10609.0,30.0,54000.0,0.0,6000.0,8.0,0.11,10.0,0.0
21501.0,26.0,21000.0,3.0,5000.0,9.45,0.24,2.0,0.0
17691.0,27.0,45000.0,4.0,10000.0,6.62,0.22,7.0,0.0
5198.0,28.0,125000.0,10.0,12000.0,6.03,0.1,9.0,0.0
27889.0,26.0,105600.0,10.0,6000.0,16.49,0.06,3.0,0.0
1302.0,22.0,36000.0,2.0,5000.0,8.94,0.14,3.0,0.0
31101.0,21.0,48000.0,2.0,15000.0,8.32,0.31,4.0,1.0
4964.0,27.0,60000.0,1.0,6000.0,7.49,0.1,5.0,0.0
21547.0,23.0,33321.0,4.0,12250.0,9.63,0.37,2.0,0.0
14370.0,23.0,60000.0,7.0,4000.0,8.49,0.07,3.0,0.0
23257.0,21.0,28000.0,5.0,10000.0,7.88,0.36,3.0,0.0
1338.0,24.0,110000.0,8.0,8000.0,11.49,0.07,3.0,0.0
18630.0,25.0,39000.0,3.0,8000.0,15.23,0.21,3.0,0.0
25657.0,24.0,80000.0,8.0,20000.0,11.83,0.25,3.0,0.0
33179.0,27.0,54000.0,2.0,9500.0,16.49,0.18,7.0,1.0
12313.0,24.0,38556.0,8.0,13500.0,10.0,0.35,2.0,1.0
27153.0,35.0,55000.0,7.0,15000.0,16.32,0.27,7.0,0.0
31117.0,27.0,65000.0,5.0,12000.0,13.79,0.18,10.0,0.0
